Gene ID	Gene Name	Design Element	D20_C	pU62_B	pU62_C	D20_A	D20_B	pU62_A
ENSG00000106571	GLI3	205201_at	6.602961	6.830398	6.785049	6.502434	6.5746617	6.628102
ENSG00000106571	GLI3	227376_at	3.7740726	3.726318	3.6252563	3.6155283	3.342124	3.5646036
ENSG00000106588	PSMA2	201316_at	8.629155	8.612983	8.847774	8.54209	8.571417	8.78489
ENSG00000106591	MRPL32	225260_s_at	10.703106	10.666144	10.672816	10.643345	10.644088	10.642423
ENSG00000106603	COA1	206497_at	6.8010178	6.1234565	6.4316244	6.813509	6.591671	6.3669734
ENSG00000106603	COA1	209445_x_at	9.27495	8.930964	8.959791	9.101969	9.350193	8.8946085
ENSG00000106603	COA1	239490_at	5.786887	4.782252	4.985585	5.4739184	5.2710395	4.7942543
ENSG00000106605	BLVRA	203771_s_at	8.551688	7.3060136	7.4319243	8.51028	8.719715	7.301086
ENSG00000106605	BLVRA	203773_x_at	10.794197	9.400346	9.635219	10.818839	10.929356	9.636131
ENSG00000106605	BLVRA	211729_x_at	10.813004	9.5253	9.657258	10.795696	10.88933	9.634612
ENSG00000106608	URGCP	218601_at	8.444487	7.8637824	7.821034	8.444003	8.621523	7.7568336
ENSG00000106609	TMEM248	218008_at	9.491028	9.29512	9.283641	9.590109	9.547549	9.377741
ENSG00000106609	TMEM248	224688_at	8.494649	8.772707	8.757681	8.400964	8.315886	8.761895
ENSG00000106610	STAG3L4	218994_s_at	4.8198843	5.386016	5.6544757	4.9508047	4.6265693	5.458129
ENSG00000106610	STAG3L4	222801_s_at	8.348336	8.93146	9.072286	8.212268	8.478786	9.097805
ENSG00000106615	RHEB	201452_at	6.8729043	7.205334	6.9022217	6.7380204	6.90545	6.8162675
ENSG00000106615	RHEB	227633_at	5.924244	6.3627305	6.6712694	5.7539344	6.0509987	6.6668563
ENSG00000106617	PRKAG2	218292_s_at	4.492512	4.714187	5.050932	4.6715336	4.8099027	4.919875
ENSG00000106617	PRKAG2	222582_at	5.22618	4.9462323	5.2474756	4.875807	5.099846	5.043456
ENSG00000106617	PRKAG2	233748_x_at	4.286297	4.805295	4.515828	4.4420013	4.518102	4.482677
ENSG00000106624	AEBP1	201792_at	5.7999744	6.433867	6.399786	6.011646	6.2165685	6.324236
ENSG00000106628	POLD2	201115_at	9.43618	9.930799	9.828627	9.7593155	9.567428	9.859912
ENSG00000106631	MYL7	219942_at	5.074644	5.2473483	4.7973948	4.777569	5.3258867	5.074644
ENSG00000106633	GCK	211167_s_at	4.812408	4.4872785	4.4376464	4.6464505	4.5985208	4.793151
ENSG00000106635	BCL7B	202518_at	7.0269256	7.4086385	7.165176	7.19628	7.0737257	7.28725
ENSG00000106636	YKT6	217784_at	9.119262	9.572757	9.379547	9.193342	9.319273	9.276659
ENSG00000106636	YKT6	217785_s_at	8.236781	8.141348	7.8109813	8.193474	8.840214	7.6603417
ENSG00000106638	TBL2	212679_at	3.600994	3.8138366	3.9355245	3.3641765	3.9042954	3.937722
ENSG00000106638	TBL2	212685_s_at	8.507755	9.694239	9.809264	8.631979	8.415538	9.766395
ENSG00000106648	GALNTL5	233150_at	3.0799663	3.3350334	3.1501927	2.9424245	3.1594057	2.9772427
ENSG00000106665	CLIP2	211031_s_at	7.824925	8.222898	8.045079	7.9282403	8.0060625	7.9564
ENSG00000106682	EIF4H	206621_s_at	10.413509	10.967851	10.834985	10.464504	10.480924	10.891041
ENSG00000106683	LIMK1	204357_s_at	6.8380866	7.131434	6.987556	6.9315968	7.089176	7.1740403
ENSG00000106683	LIMK1	208372_s_at	4.9869633	5.0286536	4.653033	4.7321568	5.2139263	4.809221
ENSG00000106686	SPATA6L	1554708_s_at	4.7364507	4.5414634	4.6403723	4.484154	4.779221	4.573533
ENSG00000106686	SPATA6L	1555079_at	3.1653683	3.0914886	3.4168334	3.2649243	3.2349029	3.3460126
ENSG00000106686	SPATA6L	220218_at	3.5376318	3.6275165	3.602483	3.3290932	3.5357301	3.679773
ENSG00000106689	LHX2	206140_at	6.8205953	3.444943	3.467945	6.934475	6.440546	3.333113
ENSG00000106689	LHX2	211219_s_at	5.2368927	4.3032904	4.397203	5.3358946	5.082521	4.771922
ENSG00000106692	FKTN	205283_at	6.4514704	7.30627	7.2961698	6.618868	6.0520315	7.225996
ENSG00000106701	FSD1L	223985_at	3.2095277	3.1438212	3.3096147	3.2547126	3.010313	3.0007427
ENSG00000106701	FSD1L	230904_at	3.718376	3.3587868	3.7366068	3.6344225	3.5629964	3.6796849
ENSG00000106701	FSD1L	242586_at	4.270336	4.6327357	4.4672475	4.361014	3.81771	4.468069
ENSG00000106701	FSD1L	242807_at	5.7549853	5.6616917	5.842319	5.8406672	5.7505426	5.9438577
ENSG00000106723	SPIN1	217813_s_at	8.502222	7.7651153	7.694589	8.826349	8.213108	7.5272655
ENSG00000106723	SPIN1	222431_at	10.592564	10.329642	10.408233	10.6121645	10.4930725	10.431736
ENSG00000106733	NMRK1	1562761_at	3.2383134	3.266282	3.3511884	3.1528141	3.0841038	3.2717779
ENSG00000106733	NMRK1	219147_s_at	5.9154286	6.5333166	6.4835844	5.8444295	5.2605667	6.540177
ENSG00000106771	TMEM245	223005_s_at	8.090071	8.526681	8.481305	8.052297	8.151107	8.398051
ENSG00000106771	TMEM245	223006_s_at	9.97104	10.354736	10.545362	9.934809	9.707492	10.406466
ENSG00000106771	TMEM245	223007_s_at	9.520392	9.700931	9.784764	9.5593405	9.567395	9.725621
ENSG00000106771	TMEM245	223008_s_at	9.229042	9.545053	9.4906645	9.216929	9.224082	9.60274
ENSG00000106772	PRUNE2	1552455_at	3.4257958	3.2071395	3.3935208	3.0907195	3.1210103	3.3114262
ENSG00000106772	PRUNE2	212805_at	3.3373506	3.7190967	3.688205	3.3497665	3.4498749	3.5301847
ENSG00000106772	PRUNE2	212806_at	3.4151359	3.346921	3.4504282	3.353031	3.365526	3.3398695
ENSG00000106780	MEGF9	212830_at	9.563036	9.20035	9.105021	9.409257	9.459252	9.032452
ENSG00000106780	MEGF9	212831_at	4.979549	4.605399	4.4770255	4.9417057	4.6864486	4.5448165
ENSG00000106785	TRIM14	203147_s_at	4.759696	5.2259502	5.2520056	5.001184	4.9201007	5.043492
ENSG00000106785	TRIM14	203148_s_at	5.77928	6.9375567	7.2957373	5.5835085	5.420116	7.0497417
ENSG00000106785	TRIM14	210846_x_at	4.5017247	4.6602144	4.742964	4.0223417	4.470755	4.629584
ENSG00000106785	TRIM14	211044_at	3.3893702	3.5776715	3.4956565	3.4536364	3.512201	3.6067662
ENSG00000106785	TRIM14	231934_at	4.47639	4.7874594	4.826454	4.612839	4.825032	5.127042
ENSG00000106789	CORO2A	205538_at	6.757881	6.314469	6.3853807	6.6542115	6.6815324	6.3228207
ENSG00000106789	CORO2A	227177_at	7.05934	7.5207553	7.6244755	7.2569213	7.1933103	7.5854497
ENSG00000106799	TGFBR1	206943_at	3.8925803	4.507319	4.666173	3.8000214	4.0525875	4.054804
ENSG00000106799	TGFBR1	224793_s_at	7.2271757	8.200143	8.2357435	7.0601254	6.8028827	8.4057255
ENSG00000106803	SEC61B	203133_at	10.835336	11.512278	11.548085	10.96922	10.786538	11.581884
ENSG00000106803	SEC61B	244700_at	3.2049701	3.9397457	4.122867	3.6578856	3.780148	3.9451864
ENSG00000106804	C5	205500_at	9.067373	10.086377	10.024707	8.900065	8.763259	10.012695
ENSG00000106809	OGN	218730_s_at	3.058691	2.9503655	2.8980286	2.8514013	3.0139623	3.1231012
ENSG00000106809	OGN	222722_at	3.1396544	2.9572299	2.976934	2.9712536	3.1593735	3.3348365
ENSG00000106819	ASPN	219087_at	3.4369905	3.359757	3.2480226	3.319767	3.4460185	3.5265834
ENSG00000106819	ASPN	224396_s_at	3.4059665	3.342009	3.3656478	3.255578	3.3776193	3.3705263
ENSG00000106823	ECM2	1568779_a_at	4.1728783	4.106204	4.042432	4.003834	4.499766	4.081131
ENSG00000106823	ECM2	206101_at	3.495428	3.3795028	3.3416605	3.4059737	3.3887174	3.366557
ENSG00000106829	TLE4	216997_x_at	3.633753	4.96149	4.449226	3.7373662	3.7592094	4.1197376
ENSG00000106829	TLE4	233575_s_at	3.5095077	3.8570027	4.1344476	3.7045622	3.5575168	3.919947
ENSG00000106829	TLE4	235765_at	4.504169	4.8624706	4.7073865	4.372991	4.565807	4.610325
ENSG00000106852	LHX6	219884_at	4.601721	4.8458467	4.658805	4.8972483	4.8463707	5.125038
ENSG00000106852	LHX6	224556_s_at	4.545957	5.0358806	5.042969	5.039821	5.268501	5.058802
ENSG00000106853	PTGR1	228824_s_at	3.7025123	3.844155	3.865507	3.5873692	3.539472	3.7892425
ENSG00000106853	PTGR1	228825_at	3.2776773	3.3294425	3.542667	3.4627311	3.4390638	3.4712634
ENSG00000106853	PTGR1	231897_at	3.8795383	4.0333805	4.2100306	3.335315	3.905944	3.8901813
ENSG00000106868	SUSD1	226264_at	6.5701313	6.3131275	6.558398	6.7993417	7.0353603	6.5471783
ENSG00000106927	AMBP	205477_s_at	11.948313	12.713213	12.591483	12.056226	12.039053	12.652287
ENSG00000106948	AKNA	1558565_at	3.6154804	3.4454322	3.7733817	3.7675972	3.7560406	3.6489408
ENSG00000106948	AKNA	225701_at	7.316042	8.071668	7.8415976	7.584868	7.681656	7.8123536
ENSG00000106952	TNFSF8	207216_at	4.768823	4.8879175	4.8385983	4.8572164	4.8476925	4.6320057
ENSG00000106952	TNFSF8	235735_at	3.3138602	3.263982	3.111659	3.3735075	3.465687	3.6090329
ENSG00000106952	TNFSF8	241819_at	3.48346	3.3510342	3.3750677	3.3917143	3.5995111	3.258085
ENSG00000106976	DNM1	215116_s_at	7.3974514	5.9769697	5.91787	7.5577545	7.7970867	5.2698255
ENSG00000106991	ENG	201808_s_at	4.5628543	4.4106135	4.370928	4.1173215	4.2313156	4.4808073
ENSG00000106991	ENG	201809_s_at	4.949299	5.2766933	5.1172924	5.2647295	5.260745	5.2569766
ENSG00000106992	AK1	202588_at	6.91463	7.144506	7.0364995	7.0572734	6.893383	7.047868
ENSG00000106993	CDC37L1	219343_at	5.683145	6.676758	6.548433	6.06062	5.835161	6.5096674
ENSG00000106993	CDC37L1	228561_at	4.8053823	5.5695047	5.541696	4.654301	4.5336156	5.213089
ENSG00000106993	CDC37L1	235787_at	4.426597	4.6628704	4.626007	4.400911	4.466631	4.6277237
ENSG00000107014	RLN2	214519_s_at	3.2155373	3.3308678	3.0099704	3.2579286	3.1422167	3.119559
ENSG00000107018	RLN1	211753_s_at	3.78702	3.516189	3.449918	3.3846111	3.7532394	3.4284682
ENSG00000107020	PLGRKT	218992_at	7.4932456	7.798695	7.7282624	7.6478543	7.6520205	7.7247906
ENSG00000107021	TBC1D13	218596_at	6.9585767	7.9437404	7.810261	7.2508507	7.215686	7.5980353
ENSG00000107021	TBC1D13	44696_at	7.7140665	8.404128	8.428872	7.5272303	7.5924034	8.322237
ENSG00000107036	RIC1	223825_at	3.2420077	3.4034116	3.4854019	3.0766916	3.2484887	3.3775642
ENSG00000107036	RIC1	223826_s_at	4.929234	5.302746	5.071308	4.893927	4.453965	5.0309267
ENSG00000107036	RIC1	226221_at	7.400584	8.195961	8.347227	7.3578715	7.2007847	8.196781
ENSG00000107036	RIC1	226222_at	6.439192	7.2755256	7.563502	6.6118717	5.8734565	7.499982
ENSG00000107077	KDM4C	209984_at	6.2309027	6.905397	7.104681	6.5620174	6.382631	6.8640985
ENSG00000107077	KDM4C	214861_at	4.6747847	5.176414	5.1865387	4.427519	4.561134	5.158769
ENSG00000107099	DOCK8	225502_at	3.758121	5.167198	5.528786	3.4008882	3.4038465	5.439518
ENSG00000107099	DOCK8	232842_at	3.36998	3.6779108	3.4680004	3.3480344	3.3586931	3.4036336
ENSG00000107099	DOCK8	232843_s_at	4.2508736	5.521132	5.514611	4.404753	4.3487496	5.9681387
ENSG00000107099	DOCK8	239027_at	4.3182387	4.067916	4.170109	4.3328333	4.2383943	4.1214046
ENSG00000107104	KANK1	213005_s_at	8.345635	9.885851	9.9758215	8.4814415	7.908809	9.939031
ENSG00000107104	KANK1	237162_at	3.7813063	4.2050514	3.9082386	3.9550219	3.8773663	3.6784716
ENSG00000107105	ELAVL2	208427_s_at	3.0795655	3.0549269	3.0019956	2.9906933	2.9009616	3.136783
ENSG00000107105	ELAVL2	228260_at	3.037807	3.0895648	3.2899966	3.2556381	3.078284	3.0783846
ENSG00000107130	NCS1	218266_s_at	5.428129	5.3772035	5.2413564	5.6735845	5.3203964	5.0966043
ENSG00000107130	NCS1	222570_at	5.869364	5.8605013	5.649123	5.7501383	5.989736	5.666002
ENSG00000107130	NCS1	230146_s_at	4.9833584	5.248553	5.273244	5.2417445	5.332921	5.2058253
ENSG00000107130	NCS1	238753_at	6.680578	6.8324947	6.7329636	6.7882605	6.8788085	6.748789
ENSG00000107140	TESK1	204106_at	7.929647	7.762243	7.719175	7.906918	7.9060974	7.607409
ENSG00000107147	KCNT1	1563608_a_at	4.670529	4.609158	4.3129663	4.31498	4.8647423	4.579761
ENSG00000107147	KCNT1	1569461_at	4.8294883	4.8526225	4.64988	4.863346	4.8993454	4.8193026
ENSG00000107147	KCNT1	1569462_x_at	4.590868	4.2703133	4.49921	4.108882	4.464183	4.368278
ENSG00000107159	CA9	205199_at	5.520374	5.1076236	5.098869	5.6627793	5.6996984	5.3340087
ENSG00000107164	FUBP3	212824_at	7.7530456	8.739666	8.928192	8.103764	7.548861	9.010896
ENSG00000107164	FUBP3	239193_at	5.82738	6.720796	6.5569024	5.5076485	5.1443152	6.590267
ENSG00000107165	TYRP1	205694_at	2.9081106	2.905153	2.937375	2.930828	3.0515625	2.9806128
ENSG00000107175	CREB3	209432_s_at	7.610134	8.245328	8.359423	7.7460823	7.8993564	8.255695
ENSG00000107185	RGP1	203169_at	7.323625	7.2882853	7.1306534	7.1034555	7.2152195	7.2466736
ENSG00000107186	MPDZ	205079_s_at	6.986517	6.825917	7.0098124	6.734394	6.463397	6.7477293
ENSG00000107186	MPDZ	213306_at	8.560515	8.550128	8.652804	8.334965	7.919931	8.744502
ENSG00000107187	LHX3	221670_s_at	4.197559	4.29398	4.1205854	3.9728408	4.1136646	4.4340014
ENSG00000107201	DDX58	218943_s_at	7.2104974	7.0176773	6.9275393	7.3446007	7.0021725	6.8651524
ENSG00000107201	DDX58	222793_at	6.413675	6.1936545	6.2473526	6.3448052	6.1288166	6.246846
ENSG00000107201	DDX58	242961_x_at	5.312932	5.83193	6.2548604	5.479067	5.4469857	6.164947
ENSG00000107223	EDF1	209058_at	10.244616	10.753621	10.637292	10.305123	10.384732	10.681291
ENSG00000107223	EDF1	209059_s_at	10.069297	10.483867	10.2633505	10.079505	10.2438755	10.223174
ENSG00000107242	PIP5K1B	205632_s_at	2.9983335	3.134819	3.0123487	2.9964547	3.173889	3.2058082
ENSG00000107249	GLIS3	229435_at	8.679598	6.4674273	6.7568555	8.61989	8.174483	6.6771345
ENSG00000107249	GLIS3	230258_at	7.508771	4.959689	4.7022405	7.5645156	7.003075	4.1761947
ENSG00000107262	BAG1	202387_at	7.243917	8.364175	8.42407	7.347562	7.345463	8.273149
ENSG00000107262	BAG1	211475_s_at	7.7817264	9.040686	8.926264	7.827997	8.002404	8.978129
ENSG00000107262	BAG1	229720_at	5.5532913	7.447051	7.395829	5.939284	6.0064135	7.431182
ENSG00000107263	RAPGEF1	1570089_at	3.78702	3.6348748	3.752439	3.6088467	3.6555672	3.6757302
ENSG00000107263	RAPGEF1	204543_at	5.5277867	5.858257	5.7240977	5.734215	6.0298786	5.6784678
ENSG00000107263	RAPGEF1	225738_at	6.6110096	6.7174506	6.9781733	6.7844424	6.83121	6.7261267
ENSG00000107263	RAPGEF1	226389_s_at	6.790641	6.814379	6.885103	6.783719	6.775265	6.722605
ENSG00000107282	APBA1	206679_at	6.3050237	6.3943696	6.255043	6.1119947	6.491024	6.184572
ENSG00000107290	SETX	201964_at	7.3108373	7.604151	7.586867	6.8895483	6.8422837	7.6754003
ENSG00000107290	SETX	201965_s_at	7.615284	7.6346507	7.518972	7.1080413	7.0349374	7.581712
ENSG00000107290	SETX	232229_at	5.415656	4.9034266	4.794336	5.519197	5.339172	4.8946805
ENSG00000107295	SH3GL2	205751_at	3.3155336	3.1838841	2.9540684	3.143575	3.2009325	3.0400043
ENSG00000107317	PTGDS	211748_x_at	10.660851	10.687747	10.395494	10.654643	11.03322	10.242881
ENSG00000107317	PTGDS	212187_x_at	10.21899	10.33368	9.918316	10.391219	10.698379	9.904116
ENSG00000107331	ABCA2	210100_s_at	5.58727	5.8564014	5.7671843	5.6955223	5.42799	5.693161
ENSG00000107331	ABCA2	212772_s_at	6.543641	6.689924	6.8385296	6.70501	6.592892	6.678232
ENSG00000107338	SHB	1557458_s_at	9.327042	8.529822	8.583251	9.220417	9.282451	8.543767
ENSG00000107338	SHB	204656_at	8.012595	7.6158776	7.5801353	8.282799	8.375023	7.537177
ENSG00000107341	UBE2R2	223014_at	10.246041	10.950899	10.740089	10.445617	10.471201	10.655901
ENSG00000107341	UBE2R2	226954_at	8.1383505	8.224901	8.376826	8.097224	8.199932	8.267187
ENSG00000107362	ABHD17B	220285_at	6.105902	7.213829	7.102074	6.287071	6.4166617	7.0274057
ENSG00000107362	ABHD17B	227551_at	7.2890744	8.130149	8.350883	7.3642535	6.7064195	8.433191
ENSG00000107371	EXOSC3	223489_x_at	6.780855	7.4355426	7.1857295	6.3377066	6.7948604	7.370326
ENSG00000107371	EXOSC3	223490_s_at	7.1251717	8.156805	8.195465	7.1652503	6.971191	8.022398
ENSG00000107371	EXOSC3	227916_x_at	8.677274	9.447439	9.5152	8.645465	8.549887	9.529817
ENSG00000107371	EXOSC3	233495_at	3.9953146	4.704648	4.3763504	4.342978	4.03549	4.6918073
ENSG00000107372	ZFAND5	210275_s_at	10.461389	11.323718	11.288185	10.678273	10.4202175	11.429609
ENSG00000107372	ZFAND5	217741_s_at	9.656863	10.541136	10.610481	9.80808	9.712092	10.610021
ENSG00000107372	ZFAND5	244787_at	3.4648411	3.4162228	3.4022915	3.2890475	3.278099	3.320675
ENSG00000107404	DVL1	203230_at	8.410275	8.682566	8.542863	8.686714	8.57414	8.483029
ENSG00000107438	PDLIM1	208690_s_at	10.821172	9.93146	9.796262	10.915951	10.914786	9.754018
ENSG00000107443	CCNJ	219470_x_at	8.001488	7.8409195	7.6079073	7.702965	7.928873	7.6550264
ENSG00000107443	CCNJ	222888_at	4.301358	4.0490046	3.8719656	4.1070347	4.0137415	3.8372686
ENSG00000107443	CCNJ	229091_s_at	7.9898324	7.83329	7.7716966	7.8281116	7.833201	7.8508635
ENSG00000107447	DNTT	1566363_at	3.8463233	3.98695	3.8698573	3.7991245	3.8104415	3.7407122
ENSG00000107447	DNTT	210487_at	4.4638796	4.484028	4.561819	4.5435514	4.5128493	4.474922
ENSG00000107485	GATA3	209602_s_at	2.8573961	3.9350579	3.7201831	3.0747674	3.0635657	3.982347
ENSG00000107485	GATA3	209603_at	3.313334	3.5116942	3.8961823	3.4996428	3.6716542	3.6337073
ENSG00000107485	GATA3	209604_s_at	4.985605	6.565824	6.7001324	5.159226	5.3230143	6.757435
ENSG00000107518	ATRNL1	1569796_s_at	4.2433977	4.6317825	4.862997	4.523333	4.1081395	4.9105926
ENSG00000107518	ATRNL1	213744_at	3.5929604	3.6396744	3.8399348	3.6260164	3.6492827	3.700801
ENSG00000107518	ATRNL1	213745_at	3.0129192	3.2694209	3.2598574	3.1653495	3.1431801	3.197164
ENSG00000107521	HPS1	203308_x_at	6.7990236	7.1520147	7.264825	6.897132	7.091745	7.165998
ENSG00000107521	HPS1	203309_s_at	4.6166344	5.2247114	5.3335457	5.146503	5.1378527	5.210512
ENSG00000107521	HPS1	210112_at	7.8396955	7.215077	7.2023387	7.875516	7.7721457	7.319179
ENSG00000107537	PHYH	203335_at	9.803169	10.096787	10.216032	9.90276	9.605227	10.293963
ENSG00000107551	RASSF4	221578_at	6.2733474	6.848473	6.55834	6.8568783	6.475996	6.8651857
ENSG00000107551	RASSF4	226436_at	7.269397	7.371557	7.3267727	7.525056	7.429711	7.242497
ENSG00000107551	RASSF4	236287_at	3.5575864	3.6780825	3.3811173	3.4802086	3.4742858	3.2648392
ENSG00000107551	RASSF4	49306_at	6.4839854	6.563932	6.323232	6.852109	6.3575096	6.2099166
ENSG00000107554	DNMBP	212838_at	5.196492	5.505607	5.745448	5.142461	5.2537017	5.6226945
ENSG00000107560	RAB11FIP2	203883_s_at	7.162685	6.6971774	6.709654	7.1887894	6.992424	6.723266
ENSG00000107560	RAB11FIP2	203884_s_at	7.216509	6.514783	6.2928843	6.9789987	6.720439	6.701105
ENSG00000107562	CXCL12	203666_at	10.557663	9.817229	9.899127	10.453735	10.53517	9.79126
ENSG00000107562	CXCL12	209687_at	10.49011	9.384425	9.360811	10.567649	10.567917	9.3703575
ENSG00000107566	ERLIN1	202441_at	9.226267	10.145266	10.132415	9.236123	9.221472	10.045065
ENSG00000107566	ERLIN1	202444_s_at	8.024777	8.533033	8.425409	7.8386455	8.127108	8.264524
ENSG00000107581	EIF3A	200595_s_at	10.46065	10.322837	10.374557	10.50439	10.150435	10.362992
ENSG00000107581	EIF3A	200596_s_at	10.47429	9.919716	9.795056	10.371201	10.067816	9.748887
ENSG00000107581	EIF3A	200597_at	8.056132	7.7765465	7.935554	7.7749777	7.555071	8.049538
ENSG00000107593	PKD2L1	221061_at	5.175358	5.4199934	5.4651785	5.31462	5.525062	5.517316
ENSG00000107611	CUBN	206775_at	3.695623	4.0645027	3.83319	3.8838403	3.776593	3.9002066
ENSG00000107614	TRDMT1	206308_at	4.7799606	5.1634097	4.9875917	4.6109996	4.620042	5.194707
ENSG00000107614	TRDMT1	232121_at	3.9374335	3.760649	3.732095	3.6603506	3.9914412	3.8146036
ENSG00000107614	TRDMT1	243504_at	3.0603576	2.890313	3.1053648	3.082776	3.3430254	3.0955958
ENSG00000107643	MAPK8	210477_x_at	5.4729567	5.0369115	4.9661574	5.605299	5.3566895	5.1252
ENSG00000107643	MAPK8	210671_x_at	5.696895	5.266661	5.211762	5.216619	5.322755	4.9772434
ENSG00000107643	MAPK8	226046_at	6.80007	6.3424153	6.6585245	6.741967	6.6005797	6.603994
ENSG00000107643	MAPK8	226048_at	8.338186	8.194284	8.101846	8.362609	8.248435	8.052808
ENSG00000107643	MAPK8	229664_at	5.7493477	5.8033195	5.7038236	5.8134584	5.5746264	6.1523433
ENSG00000107651	SEC23IP	1558919_a_at	3.7110112	3.5916095	3.7269924	3.6038158	3.3870077	3.7326505
ENSG00000107651	SEC23IP	209175_at	7.6071377	7.5622077	7.814386	7.589134	7.322136	7.7459865
ENSG00000107651	SEC23IP	209176_at	6.157292	6.140105	6.2757483	6.2356844	6.1758432	6.2137504
ENSG00000107651	SEC23IP	216392_s_at	7.9993277	8.402198	8.333016	8.092373	8.065391	8.250272
ENSG00000107669	ATE1	225497_at	6.0706387	6.6978073	6.8657203	6.107023	5.8213477	6.957592
ENSG00000107669	ATE1	234584_s_at	6.139355	6.0527477	6.029769	5.949182	5.994599	6.042759
ENSG00000107672	NSMCE4A	211376_s_at	8.896083	8.77669	8.867162	8.893679	9.038212	8.810285
ENSG00000107672	NSMCE4A	219067_s_at	9.046578	8.816177	8.844521	9.061625	8.922342	8.872102
ENSG00000107672	NSMCE4A	228506_at	5.601537	5.468712	5.159193	5.8883486	5.2282834	5.3391094
ENSG00000107679	PLEKHA1	219024_at	9.321455	8.877268	8.87268	9.452059	9.208831	8.768203
ENSG00000107679	PLEKHA1	226247_at	9.635474	8.77635	9.149945	9.538482	9.43296	9.162588
ENSG00000107719	PALD1	231887_s_at	4.0474033	4.2568946	4.2390056	4.117402	4.357826	3.9364023
ENSG00000107731	UNC5B	213100_at	6.2565446	5.9380536	6.044221	6.267214	6.4388666	6.0422773
ENSG00000107731	UNC5B	226899_at	4.4547777	4.3742166	4.2632556	4.6950474	4.4065285	4.3352757
ENSG00000107731	UNC5B	41856_at	6.8505726	7.103536	7.006912	6.97115	7.144942	6.9656844
ENSG00000107736	CDH23	1552436_a_at	4.112677	4.328211	4.4031816	4.3988366	4.2254314	4.416426
ENSG00000107736	CDH23	224527_at	3.9495745	3.8316665	3.5684059	3.830506	3.8804324	3.7766278
ENSG00000107736	CDH23	232845_at	6.073151	6.053545	5.5496507	5.7695546	6.1117954	5.84498
ENSG00000107736	CDH23	232846_s_at	3.81988	3.8633072	3.6275995	3.5117033	3.822215	3.9050987
ENSG00000107738	C10orf54	225372_at	3.3494537	3.5240664	3.696301	3.2484887	3.4398897	3.4726968
ENSG00000107738	C10orf54	225373_at	5.909619	5.544388	5.2126217	5.751293	5.9511228	5.5058084
ENSG00000107742	SPOCK2	202523_s_at	5.716514	5.7937145	5.8645225	5.6354885	5.4348354	5.650933
ENSG00000107742	SPOCK2	202524_s_at	6.0726776	7.598748	7.9095263	6.23466	6.563751	7.3358793
ENSG00000107745	MICU1	216903_s_at	8.94735	8.983469	8.842072	9.047582	8.961649	8.879312
ENSG00000107758	PPP3CB	202432_at	7.8363514	8.165793	8.311239	7.8706913	7.5387073	8.329081
ENSG00000107758	PPP3CB	209817_at	7.70329	7.738205	8.094255	7.79668	7.5997243	7.759853
ENSG00000107771	CCSER2	1554131_at	2.883251	2.966811	3.065847	2.8573961	2.975931	2.7789211
ENSG00000107771	CCSER2	1554132_a_at	3.6425135	3.5985231	3.4023001	4.2435155	3.680512	3.6127539
ENSG00000107771	CCSER2	209378_s_at	6.734983	6.686916	6.378999	6.657973	6.8246517	6.6521044
ENSG00000107771	CCSER2	209379_s_at	6.2174897	6.0131125	6.0096517	6.3608794	5.971385	6.0198216
ENSG00000107779	BMPR1A	213578_at	8.531686	8.243921	8.265727	8.744544	8.329897	8.389066
ENSG00000107779	BMPR1A	227273_at	7.2051206	7.4553137	7.628241	7.243609	7.1785173	7.649539
ENSG00000107779	BMPR1A	230979_at	3.7388327	4.17461	4.007115	3.89868	4.0350003	3.9613667
ENSG00000107779	BMPR1A	242731_x_at	4.1091275	4.2434187	4.295347	4.2823544	4.1855974	4.523333
ENSG00000107789	MINPP1	209585_s_at	8.998592	9.000487	9.122214	8.9754305	8.753136	9.036401
ENSG00000107796	ACTA2	200974_at	4.8971987	5.0523324	4.912019	5.282228	5.019292	5.039013
ENSG00000107796	ACTA2	237522_at	3.638079	3.9575405	3.8143413	3.5172372	3.754486	3.6720595
